"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Late-demographic dividend","LTE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","85.8136215209961","85.8387603759766","86.7829284667969","87.6924667358398","88.5651702880859","89.3074035644531","90.0632705688477","90.4702072143555","91.0016632080078","91.4917984008789","91.9126663208008","92.3588409423828","93.4959182739258","93.6196365356445","93.7441101074219","94.0139999389648","94.233268737793","94.463623046875","94.6772689819336","94.9393005371094","95.1843414306641","97.2058792114258","97.2995681762695","97.3862228393555","97.4906692504883","97.6258087158203","97.7684936523438","98.0691223144531","98.2024536132813","98.3279266357422","98.4521636962891","98.7351837158203","98.7995910644531","98.8241882324219","98.8181762695313","98.9512405395508","99.1458969116211","99.2143020629883","99.2631607055664","99.2889709472656","99.3643493652344","99.4052200317383","99.427978515625","99.4662094116211","99.4977569580078","",
"Lithuania","LTU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6737594604492","","","","","","","","","","","","99.7016677856445","","","","","","","","","","99.8557968139648","","","","","","","","","","99.9499969482422",
"Luxembourg","LUX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7844085693359","","","","","","","","","","","99.7502593994141","","","","","","","","","","","99.8354263305664","","","","","","","99.8199996948242","","","99.8199996948242",
"Macao SAR, China","MAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","94.7031173706055","","","","","","","","","","","","","","","","","","","","99.6335372924805","","","","","99.6442413330078","","","","","99.6728973388672","","","","","99.7987365722656","","","","","99.7900009155273",
"St. Martin (French part)","MAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","44.137939453125","","","","","","","","","","","","58.4348907470703","","","","","","","","","","70.4575881958008","","","","77.8629608154297","79.4736862182617","","81.5100708007813","91.2209625244141","","","","","","97.7300033569336","","","98.3600006103516",
"Monaco","MCO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7293472290039","","","","","","","","","","","99.5250778198242","","","","","99.9100036621094","","","","","","","99.9100036621094","","99.8110122680664","","","","","","","99.6999969482422",
"Madagascar","MDG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2362213134766","","","","","57.6305885314941","","","","64.9402465820313","","","76.8291625976563","","","","","","79.8511734008789","","","80.5100021362305",
"Maldives","MDV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","85.6089782714844","","","","","","","","95.5361862182617","","","","","98.1996231079102","","","","","98.1701202392578","","","","","98.1701202392578","","","","","","99.3010101318359","","","","","","","","99.2683792114258","","98.7536468505859","","","","","99.4300003051758",
"Middle East & North Africa","MEA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","59.1860618591309","59.816291809082","60.4773292541504","61.0689315795898","61.8641204833984","62.6346817016602","63.4256210327148","64.3197937011719","65.2913513183594","66.211067199707","67.4178924560547","68.7743072509766","70.1266937255859","71.6045989990234","72.6912231445313","73.9598617553711","75.1391830444336","77.4718933105469","79.0037231445313","80.0488586425781","80.0188674926758","80.9600830078125","82.2670669555664","83.2245178222656","83.9773483276367","84.6186828613281","85.3007736206055","85.9264907836914","86.6981582641602","87.5710830688477","88.5219421386719","89.0605392456055","89.4900817871094","89.5430603027344","90.1560592651367","90.8965072631836","88.6359024047852","88.9184875488281","88.9718017578125","92.5899505615234","92.9534606933594","93.9176712036133","90.7436981201172","93.0108413696289","93.5957870483398","89.9075012207031","90.1550521850586","90.3893432617188","",
"Mexico","MEX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.9471969604492","","","","","","","","","","95.4182434082031","","","","","","","","","","96.6122817993164","","97.6045837402344","","97.5644378662109","97.6358413696289","97.8956604003906","98.1560897827148","98.3823013305664","98.524658203125","98.4345169067383","98.4617691040039","98.8754196166992","98.5644989013672","99.0000381469727","98.944709777832","99.1162033081055","99.1246871948242","99.3184509277344","","99.0824127197266","",
"Marshall Islands","MHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4587783813477","","","","","","","","","","",
"Middle income","MIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","73.7719802856445","73.8197708129883","74.0806503295898","74.7863311767578","75.4730987548828","76.1113662719727","76.6837997436523","77.3814392089844","77.8858032226563","78.5077133178711","79.0459518432617","79.5451889038086","80.3544616699219","81.1538009643555","81.6158905029297","82.0890274047852","82.4598693847656","83.0252075195313","83.421760559082","83.838508605957","84.2377700805664","84.6410369873047","85.7241973876953","86.6890487670898","87.0654373168945","87.1326293945313","87.5234985351563","88.009651184082","88.627311706543","89.1003189086914","89.377311706543","89.8751068115234","89.6973876953125","90.6952362060547","90.7572479248047","90.7720184326172","90.8603210449219","91.5483322143555","91.9182510375977","92.3358383178711","92.392692565918","92.9467010498047","93.1336364746094","93.0349426269531","93.3911209106445","93.5630264282227","",
"North Macedonia","MKD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8611679077148","","","","","","","","98.7426986694336","","","","","","","","","","98.5999984741211","","98.5999984741211","","","","","","","",
"Mali","MLI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","19.6462306976318","","","","","","","","","","","","","","","","","","","","","","24.1866703033447","","","","","","","","38.8161201477051","","","","44.3017082214355","42.0952796936035","","","","49.3665313720703","","","50.1347007751465","","46.157341003418","",
"Malta","MLT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","97.8669586181641","","","","","","","","","","96.0322723388672","","","","","","","","","","98.2650299072266","","","","","","98.8819427490234","","","","","","","99.3007125854492","","","99.4499969482422",
"Myanmar","MMR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.8970718383789","","","","","","","","","","","","","","","","","94.586311340332","","","","","","","","","","","","","","","","84.7511596679688","","","95.4151229858398","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","56.0581893920898","56.752368927002","57.4387016296387","58.1560287475586","58.7745704650879","59.6212387084961","60.4476585388184","61.3069305419922","62.2817687988281","63.2878112792969","64.2081985473633","65.5040969848633","66.9584121704102","68.4306030273438","69.987663269043","71.1249313354492","72.3953170776367","73.5876693725586","76.0797882080078","77.6995468139648","78.8782806396484","78.7779312133789","79.7837905883789","81.1888580322266","82.1655502319336","82.9326934814453","83.4475479125977","84.1713027954102","84.8469696044922","85.6344680786133","86.5537185668945","87.6864471435547","88.2469177246094","88.6787719726563","88.6610717773438","89.2825927734375","90.0464172363281","87.4399719238281","87.7336120605469","87.6525497436523","91.7348175048828","92.1476593017578","93.2257995605469","89.6456527709961","92.2002182006836","92.8589019775391","88.6652603149414","88.9549026489258","89.2451171875","",
"Montenegro","MNE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","98.7301406860352","","","","","","","","","","99.1458587646484","","","","","","","","","","","","99.410270690918","","","","","","","","99.2118225097656","","","","","","","99.1100006103516","","","99.0500030517578",
"Mongolia","MNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7101211547852","","","","","","","","","","98.4602508544922","","","","","","","","","","99.0743408203125","",
"Northern Mariana Islands","MNP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","43.644359588623","","","","","","","","","","","","","","","","","46.9700012207031","","","","","","61.8928909301758","","","","","","67.1496429443359","","","","","","70.5251007080078","","70.9124526977539","","","","72.4800033569336",
"Mauritania","MRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3366508483887","","","","","","","56.122428894043","","","","","","71.0320816040039","","","","63.947811126709","","","","76.4899978637695",
"Mauritius","MUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1919937133789","","","","","","","","","","94.5389633178711","","","","","","","","","","","98.1303482055664","","","","","","","","","","99.3000030517578",
"Malawi","MWI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0176887512207","","","","","","","","","","","76.0074996948242","","","","","","","","","","","","72.1395568847656","","","","76.0819091796875","72.9356079101563","","","","","","76.2399978637695",
"Malaysia","MYS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","87.9686431884766","","","","","","","","","","","95.5638809204102","","","","","","","","","97.2378005981445","","","","","","","","","","98.4187088012695","","","","","","97.6144714355469","97.2725601196289","96.8503265380859","96.7783966064453","","",
"North America","NAC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5776901245117","99.5813598632813","99.5842666625977","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1124267578125","","","","","","","","","89.4300003051758","92.4243774414063","","","","","","87.0954132080078","","","","94.4194412231445","","94.1600036621094","","","","","95.1649017333984","","","95.5500030517578",
"New Caledonia","NCL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","97.4641571044922","","","","","","","","","","","","","98.7569808959961","","","","","","","99.0928802490234","","","","","","","","","","99.1999969482422","","","","","","","","99.1999969482422","","","","","","","",
"Niger","NER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7911891937256","","","","36.5467796325684","21.3899993896484","","","","","","39.7877311706543","","","","","","43.4599990844727","","","47.1599998474121",
"Nigeria","NGA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1890563964844","","","","","","","","","","","","68.993782043457","","","78.6944274902344","","66.3835372924805","","","","","79.1600036621094","","","","","75.0287475585938","","","",
"Nicaragua","NIC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2225189208984","","","","87.0092468261719","","","","","","","","","","91.57177734375","","","","","","",
"Netherlands","NLD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","30.0384502410889","","","","","","","","","","49.6037216186523","","","","","","","","","","70.0536193847656","","","","","81.9199981689453","","","","","84.7571487426758","","","","","","","92.3938064575195","94.9800033569336","","94.1800003051758",
"Nauru","NRU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3047714233398","98.3810119628906","98.3957366943359","98.4671630859375","98.5194778442383","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2813262939453","","","","","97.6298217773438","","97.7437286376953","","","","99.0943222045898","99.1537322998047","98.7035598754883","98.6624374389648","98.6178283691406","","","",
"Other small states","OSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","83.4059524536133","83.6511535644531","83.8648681640625","84.2787780761719","84.7533569335938","85.2545623779297","85.5017013549805","85.807258605957","85.942253112793","86.1325988769531","86.1977920532227","86.3622589111328","86.7565307617188","87.1883392333984","87.6678924560547","87.9553833007813","87.9579620361328","88.4515609741211","88.6449432373047","88.7909469604492","89.0200881958008","89.3209991455078","88.7102203369141","87.8570327758789","88.2905883789063","87.2666397094727","86.9353103637695","87.5277481079102","87.9252090454102","88.2993316650391","88.8322219848633","89.5186614990234","89.837646484375","90.0905914306641","90.2389297485352","90.4399871826172","90.6420593261719","",
"Pakistan","PAK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","34.7833518981934","","","","","","","","","","","","","","","","","55.3305206298828","","","","","","","65.0865783691406","69.1658020019531","66.2847137451172","71.112907409668","70.67626953125","71.2596206665039","70.7693328857422","72.5834197998047","71.6362228393555","72.7954025268555","","","74.5263824462891","71.9948425292969","72.7035598754883","","",
"Panama","PAN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.106201171875","","","","","","","","","","95.0867767333984","","","","","","","","","","96.0798492431641","","","","","","","","","","97.6385269165039","","","","","","","","99.0990905761719","98.8817367553711","","",
"Peru","PER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1197967529297","","","","","","","","","","","","95.3666305541992","","","","","","","","","","","96.7556304931641","97.1237564086914","97.7571334838867","97.3562164306641","","","","","98.6981582641602","","98.9775314331055","99.0095367431641","98.8834915161133","99.0574798583984","99.0237579345703","","99.4363632202148","",
"Philippines","PHL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","91.7889862060547","","","","","","","","","","96.5780792236328","","","","96.0367736816406","","","","","","95.0897521972656","","","95.0572128295898","","","","","97.7508010864258","","","","","98.1083526611328","","99.0826034545898","","","","98.3845062255859","","",
"Palau","PLW","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","94.2757797241211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.83837890625","","98.664436340332","","","","","","",
"Papua New Guinea","PNG","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6789932250977","","","","","","","","","","67.9000015258789","","","","","","","","","","","",
"Poland","POL","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","99.7968292236328","","","","","","","","","","99.7968292236328","","","","","","","","","","99.7968292236328","","","","","","","","","","99.7968292236328","","","","","","","","","","","","","99.9000015258789",
"Pre-demographic dividend","PRE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","62.9573402404785","63.8383903503418","64.3116683959961","65.0464782714844","65.5818328857422","65.3543319702148","65.6481475830078","66.1007766723633","66.5451812744141","66.6108322143555","67.0669937133789","67.6015014648438","67.5669097900391","68.324462890625","66.049690246582","66.4637832641602","66.882942199707","67.1425323486328","67.4712829589844","66.7291412353516","67.3818664550781","64.7395629882813","64.8904266357422","63.9442710876465","64.8756408691406","66.8345794677734","69.7898788452148","70.5606002807617","71.6681518554688","70.8246917724609","72.9394378662109","73.9464569091797","73.1266479492188","73.6367492675781","74.0286712646484","",
"Puerto Rico","PRI","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","93.7458572387695","","","","","","","","","","93.166877746582","","","","","","","","","","","","","","","","","","","","98.8341827392578","","","","","","","92.3898315429688","","","","92.4000015258789",
"Korea, Dem. People's Rep.","PRK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.999641418457","","","","","","","","","","99.999641418457","","","",
"Portugal","PRT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","97.9413528442383","","","","","","","","","","99.1994934082031","","","","","","","","","","","","","","","","","","","","99.4351196289063","","","","","","","99.6639175415039","","","99.7099990844727",
"Paraguay","PRY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.5878601074219","","","","","","","","","","95.6073379516602","","","","","","","","","","","","","","","98.7944564819336","97.964241027832","98.4972915649414","98.6104507446289","","98.1779174804688","98.8991317749023","98.7137985229492","98.6536026000977","98.4505996704102","","98.2815170288086","98.3552322387695","98.6447067260742","",
"West Bank and Gaza","PSE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0465698242188","","","","","","","98.952278137207","","99.0922927856445","99.0675888061523","99.1578521728516","99.2302093505859","99.2198333740234","99.3082962036133","99.2867202758789","99.348258972168","99.3655319213867","99.3415374755859","99.3774871826172","99.311767578125","99.3362503051758","99.3343963623047","99.2323532104492","",
"Pacific island small states","PSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4903793334961","95.4976119995117","95.5938873291016","95.7032928466797","95.8263931274414","95.9098129272461","96.0013885498047","96.0988006591797","96.2059936523438","96.2928466796875","96.3552093505859","96.4292831420898","96.4798736572266","96.5121078491211","96.5604476928711","96.5890884399414","96.6576538085938","96.7238693237305","96.7986602783203","96.887321472168","96.9785385131836","97.0065765380859","97.0299682617188","97.053596496582","97.0360565185547","97.0023422241211","","","","","","",
"Post-demographic dividend","PST","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5429306030273","","","","","","","","","","","94.7907485961914","","","","","","","94.7797698974609","","","95.9142913818359","93.5299835205078","94.803352355957","92.4288177490234","94.6094131469727","93.9443588256836","91.7935791015625","93.6445236206055","","95.4636535644531","94.6441116333008","","","","",
"Romania","ROU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1074600219727","","","","","","","","","","97.7614898681641","","","","","","","","","98.9956893920898","","","","","","","99.4291915893555","","","99.5",
"Russian Federation","RUS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.719596862793","","","","","","","","","","","","","99.7246017456055","","","","","","","","99.709602355957","","","","","","","","99.6984481811523","","99.6999969482422","",
"Rwanda","RWA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","52.2619285583496","","","","","","","","","","","","","74.8965377807617","","","","","","","","","77.6203308105469","","","","","70.4599990844727","","","","","77.3446273803711","","82.3307495117188","","85.0662384033203","85.0100021362305","","","86.4927673339844","","","86.9000015258789",
"South Asia","SAS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","47.8254013061523","47.7952499389648","48.5142097473145","49.1674308776855","49.7832984924316","50.2549781799316","50.5275115966797","51.2197494506836","51.7886009216309","52.3517417907715","52.9452285766602","53.5751419067383","54.2196311950684","54.8150482177734","56.0973205566406","57.3018188476563","58.2477684020996","59.9214515686035","61.3816604614258","62.5728302001953","63.7849807739258","64.969108581543","66.0068969726563","69.54833984375","70.8218688964844","71.9552993774414","72.9405364990234","74.0311279296875","75.2007827758789","76.2047119140625","77.1794662475586","78.2774963378906","78.338752746582","81.0421981811523","81.9689636230469","82.210563659668","82.9308471679688","83.8725814819336","85.1733703613281","85.9856872558594","86.9643707275391","88.087890625","88.6294479370117","88.4668197631836","89.1073989868164","89.6034698486328","",
"Saudi Arabia","SAU","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8556137084961","","","","","","","","95.9131622314453","","","","95.8496932983398","","","","","","","","","99.2217712402344","","","","99.3018798828125","","","99.4984130859375","",
"Sudan","SDN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1555862426758","","","","","","","","65.8053512573242","","","","","","","","","","73","","","",
"Senegal","SEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8661003112793","","","","","","","","","","","","","","49.1244888305664","","","46.1300010681152","50.8516616821289","","","63.3523902893066","","65.7805099487305","","56.9430084228516","57.2900009155273","61.6699981689453","","69.4784088134766","","","","76.4000015258789",
"Singapore","SGP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.2881164550781","","","","","","","","","","98.9666976928711","","","","","","","","","","99.5046005249023","","","","","","","","","","99.751823425293","99.8871994018555","99.8949432373047","99.8986129760742","99.9004669189453","99.7848968505859","99.9265823364258","99.9304428100586","99.9296264648438","99.9280471801758","99.7262496948242","",
"Solomon Islands","SLB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9276084899902","","","","58.4199981689453","","","","","57.0221290588379","","","","","66.6485977172852","","","71.9000015258789",
"El Salvador","SLV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9466400146484","","","","","","","","","","","","","","94.9509887695313","93.56494140625","95.9574737548828","95.0220565795898","96.0344619750977","96.5450897216797","","97.2241897583008","","97.949333190918","98.0085906982422","97.9804534912109","97.9737167358398","98.3463897705078","98.5201568603516","",
"San Marino","SMR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","13.1400003433228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6900024414063","","","","","",
"Serbia","SRB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3567962646484","","","","","","","","99.3086929321289","","","","","99.7198181152344","","","99.9994430541992","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8033599853516","63.1111106872559","63.7888298034668","64.1407928466797","64.7984466552734","65.4044570922852","65.5514526367188","65.8602905273438","66.2754135131836","66.6137619018555","66.7210006713867","67.1011123657227","67.5620803833008","67.55859375","68.2106399536133","66.3495635986328","66.7943725585938","68.0191879272461","68.4232025146484","69.6716918945313","68.5111312866211","69.037727355957","67.6463165283203","67.8552093505859","68.3130111694336","69.2044372558594","70.9628829956055","72.3651733398438","73.1846237182617","73.8628311157227","74.4431381225586","74.9458694458008","75.6075897216797","76.6429672241211","77.1150512695313","77.3194427490234","",
"South Sudan","SSD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.702278137207","","","","","","","","","","47.9009590148926","","","",
